accuracy,kld_transmat,kld_startprob,sample_size,seed,kld_state_distribution
0.6958620689655173,0.02728399354731883,0.22314355131420976,1450,51315,0.0862405860416342
0.6958620689655173,0.02728399354731883,0.22314355131420976,1450,65521,0.0862405860416342
0.6958620689655173,0.02728399354731883,0.22314355131420976,1450,5241,0.0862405860416342
0.6958620689655173,0.02728399354731883,0.22314355131420976,1450,55196,0.0862405860416342
0.692,0.02792517583189818,0.22314355131420976,1500,11271,0.08852393496807531
0.692,0.02792517583189818,0.22314355131420976,1500,22351,0.08852393496807531
0.692,0.02792517583189818,0.22314355131420976,1500,40126,0.08852393496807531
0.692,0.02792517583189818,0.22314355131420976,1500,69601,0.08852393496807531
0.692,0.02792517583189818,0.22314355131420976,1500,51344,0.08852393496807531
0.692,0.02792517583189818,0.22314355131420976,1500,76491,0.08852393496807531
0.692,0.02792517583189818,0.22314355131420976,1500,49982,0.08852393496807531
0.692,0.02792517583189818,0.22314355131420976,1500,49835,0.08852393496807531
0.692,0.02792517583189818,0.22314355131420976,1500,51315,0.08852393496807531
0.692,0.02792517583189818,0.22314355131420976,1500,65521,0.08852393496807531
0.692,0.02792517583189818,0.22314355131420976,1500,5241,0.08852393496807531
0.692,0.02792517583189818,0.22314355131420976,1500,55196,0.08852393496807531
0.6974193548387096,0.030856556117875356,0.22314355131420976,1550,11271,0.07865726424193659
0.6974193548387096,0.030856556117875356,0.22314355131420976,1550,22351,0.07865726424193659
0.6974193548387096,0.030856556117875356,0.22314355131420976,1550,40126,0.07865726424193659
0.6974193548387096,0.030856556117875356,0.22314355131420976,1550,69601,0.07865726424193659
0.6974193548387096,0.030856556117875356,0.22314355131420976,1550,51344,0.07865726424193659
0.6974193548387096,0.030856556117875356,0.22314355131420976,1550,76491,0.07865726424193659
0.6974193548387096,0.030856556117875356,0.22314355131420976,1550,49982,0.07865726424193659
0.6974193548387096,0.030856556117875356,0.22314355131420976,1550,49835,0.07865726424193659
0.6974193548387096,0.030856556117875356,0.22314355131420976,1550,51315,0.07865726424193659
0.6974193548387096,0.030856556117875356,0.22314355131420976,1550,65521,0.07865726424193659
0.6974193548387096,0.030856556117875356,0.22314355131420976,1550,5241,0.07865726424193659
0.6974193548387096,0.030856556117875356,0.22314355131420976,1550,55196,0.07865726424193659
0.735,0.015862839088868992,0.22314355131420976,1600,11271,0.03085131714241693
0.735,0.015862839088868992,0.22314355131420976,1600,22351,0.03085131714241693
0.735,0.015862839088868992,0.22314355131420976,1600,40126,0.03085131714241693
0.735,0.015862839088868992,0.22314355131420976,1600,69601,0.03085131714241693
0.735,0.015862839088868992,0.22314355131420976,1600,51344,0.03085131714241693
0.735,0.015862839088868992,0.22314355131420976,1600,76491,0.03085131714241693
0.735,0.015862839088868992,0.22314355131420976,1600,49982,0.03085131714241693
0.735,0.015862839088868992,0.22314355131420976,1600,49835,0.03085131714241693
0.735,0.015862839088868992,0.22314355131420976,1600,51315,0.03085131714241693
0.735,0.015862839088868992,0.22314355131420976,1600,65521,0.03085131714241693
0.735,0.015862839088868992,0.22314355131420976,1600,5241,0.03085131714241693
0.735,0.015862839088868992,0.22314355131420976,1600,55196,0.03085131714241693
0.7254545454545455,0.02043652748817689,0.22314355131420976,1650,11271,0.04293390869336271
0.7254545454545455,0.02043652748817689,0.22314355131420976,1650,22351,0.04293390869336271
0.7254545454545455,0.02043652748817689,0.22314355131420976,1650,40126,0.04293390869336271
0.7254545454545455,0.02043652748817689,0.22314355131420976,1650,69601,0.04293390869336271
0.7254545454545455,0.02043652748817689,0.22314355131420976,1650,51344,0.04293390869336271
0.7254545454545455,0.02043652748817689,0.22314355131420976,1650,76491,0.04293390869336271
0.7254545454545455,0.02043652748817689,0.22314355131420976,1650,49982,0.04293390869336271
0.7254545454545455,0.02043652748817689,0.22314355131420976,1650,49835,0.04293390869336271
0.7254545454545455,0.02043652748817689,0.22314355131420976,1650,51315,0.04293390869336271
0.7254545454545455,0.02043652748817689,0.22314355131420976,1650,65521,0.04293390869336271
0.7254545454545455,0.02043652748817689,0.22314355131420976,1650,5241,0.04293390869336271
0.7254545454545455,0.02043652748817689,0.22314355131420976,1650,55196,0.04293390869336271
0.7470588235294118,0.0195539511516028,0.22314355131420976,1700,11271,0.021651872766523375
0.7470588235294118,0.0195539511516028,0.22314355131420976,1700,22351,0.021651872766523375
0.7470588235294118,0.0195539511516028,0.22314355131420976,1700,40126,0.021651872766523375
0.7470588235294118,0.0195539511516028,0.22314355131420976,1700,69601,0.021651872766523375
0.7470588235294118,0.0195539511516028,0.22314355131420976,1700,51344,0.021651872766523375
0.7470588235294118,0.0195539511516028,0.22314355131420976,1700,76491,0.021651872766523375
0.7470588235294118,0.0195539511516028,0.22314355131420976,1700,49982,0.021651872766523375
0.7470588235294118,0.0195539511516028,0.22314355131420976,1700,49835,0.021651872766523375
0.7470588235294118,0.0195539511516028,0.22314355131420976,1700,51315,0.021651872766523375
0.7470588235294118,0.0195539511516028,0.22314355131420976,1700,65521,0.021651872766523375
0.7470588235294118,0.0195539511516028,0.22314355131420976,1700,5241,0.021651872766523375
0.7470588235294118,0.0195539511516028,0.22314355131420976,1700,55196,0.021651872766523375
0.7725714285714286,0.004436060210221179,0.22314355131420976,1750,11271,0.007998481461121004
0.7725714285714286,0.004436060210221179,0.22314355131420976,1750,22351,0.007998481461121004
0.7725714285714286,0.004436060210221179,0.22314355131420976,1750,40126,0.007998481461121004
0.7725714285714286,0.004436060210221179,0.22314355131420976,1750,69601,0.007998481461121004
0.7725714285714286,0.004436060210221179,0.22314355131420976,1750,51344,0.007998481461121004
0.7725714285714286,0.004436060210221179,0.22314355131420976,1750,76491,0.007998481461121004
0.7725714285714286,0.004436060210221179,0.22314355131420976,1750,49982,0.007998481461121004
0.7725714285714286,0.004436060210221179,0.22314355131420976,1750,49835,0.007998481461121004
0.7725714285714286,0.004436060210221179,0.22314355131420976,1750,51315,0.007998481461121004
0.7725714285714286,0.004436060210221179,0.22314355131420976,1750,65521,0.007998481461121004
0.7725714285714286,0.004436060210221179,0.22314355131420976,1750,5241,0.007998481461121004
0.7725714285714286,0.004436060210221179,0.22314355131420976,1750,55196,0.007998481461121004
0.7866666666666666,0.001774838472531324,0.22314355131420976,1800,11271,0.0002507116239232176
0.7866666666666666,0.001774838472531324,0.22314355131420976,1800,22351,0.0002507116239232176
0.7866666666666666,0.001774838472531324,0.22314355131420976,1800,40126,0.0002507116239232176
0.7866666666666666,0.001774838472531324,0.22314355131420976,1800,69601,0.0002507116239232176
0.7866666666666666,0.001774838472531324,0.22314355131420976,1800,51344,0.0002507116239232176
0.7866666666666666,0.001774838472531324,0.22314355131420976,1800,76491,0.0002507116239232176
0.7866666666666666,0.001774838472531324,0.22314355131420976,1800,49982,0.0002507116239232176
0.7866666666666666,0.001774838472531324,0.22314355131420976,1800,49835,0.0002507116239232176
0.7866666666666666,0.001774838472531324,0.22314355131420976,1800,51315,0.0002507116239232176
0.7866666666666666,0.001774838472531324,0.22314355131420976,1800,65521,0.0002507116239232176
0.7866666666666666,0.001774838472531324,0.22314355131420976,1800,5241,0.0002507116239232176
0.7866666666666666,0.001774838472531324,0.22314355131420976,1800,55196,0.0002507116239232176
0.7756756756756756,0.003622748174607015,0.22314355131420976,1850,11271,0.004245278168105056
0.7756756756756756,0.003622748174607015,0.22314355131420976,1850,22351,0.004245278168105056
0.7756756756756756,0.003622748174607015,0.22314355131420976,1850,40126,0.004245278168105056
0.7756756756756756,0.003622748174607015,0.22314355131420976,1850,69601,0.004245278168105056
0.7756756756756756,0.003622748174607015,0.22314355131420976,1850,51344,0.004245278168105056
0.7756756756756756,0.003622748174607015,0.22314355131420976,1850,76491,0.004245278168105056
0.7756756756756756,0.003622748174607015,0.22314355131420976,1850,49982,0.004245278168105056
0.7756756756756756,0.003622748174607015,0.22314355131420976,1850,49835,0.004245278168105056
0.7756756756756756,0.003622748174607015,0.22314355131420976,1850,51315,0.004245278168105056
0.7756756756756756,0.003622748174607015,0.22314355131420976,1850,65521,0.004245278168105056
0.7756756756756756,0.003622748174607015,0.22314355131420976,1850,5241,0.004245278168105056
0.7756756756756756,0.003622748174607015,0.22314355131420976,1850,55196,0.004245278168105056
0.7842105263157895,0.003221424670459487,0.22314355131420976,1900,11271,0.0008957291918169318
0.7842105263157895,0.003221424670459487,0.22314355131420976,1900,22351,0.0008957291918169318
0.7842105263157895,0.003221424670459487,0.22314355131420976,1900,40126,0.0008957291918169318
0.7842105263157895,0.003221424670459487,0.22314355131420976,1900,69601,0.0008957291918169318
0.7842105263157895,0.003221424670459487,0.22314355131420976,1900,51344,0.0008957291918169318
0.7842105263157895,0.003221424670459487,0.22314355131420976,1900,76491,0.0008957291918169318
0.7842105263157895,0.003221424670459487,0.22314355131420976,1900,49982,0.0008957291918169318
0.7842105263157895,0.003221424670459487,0.22314355131420976,1900,49835,0.0008957291918169318
0.7842105263157895,0.003221424670459487,0.22314355131420976,1900,51315,0.0008957291918169318
0.7842105263157895,0.003221424670459487,0.22314355131420976,1900,65521,0.0008957291918169318
0.7842105263157895,0.003221424670459487,0.22314355131420976,1900,5241,0.0008957291918169318
0.7842105263157895,0.003221424670459487,0.22314355131420976,1900,55196,0.0008957291918169318
0.7876923076923077,0.003358965231730838,0.22314355131420976,1950,11271,0.0006901801896221256
0.7876923076923077,0.003358965231730838,0.22314355131420976,1950,22351,0.0006901801896221256
0.7876923076923077,0.003358965231730838,0.22314355131420976,1950,40126,0.0006901801896221256
0.7876923076923077,0.003358965231730838,0.22314355131420976,1950,69601,0.0006901801896221256
0.7876923076923077,0.003358965231730838,0.22314355131420976,1950,51344,0.0006901801896221256
0.7876923076923077,0.003358965231730838,0.22314355131420976,1950,76491,0.0006901801896221256
0.7876923076923077,0.003358965231730838,0.22314355131420976,1950,49982,0.0006901801896221256
0.7876923076923077,0.003358965231730838,0.22314355131420976,1950,49835,0.0006901801896221256
0.7876923076923077,0.003358965231730838,0.22314355131420976,1950,51315,0.0006901801896221256
0.7876923076923077,0.003358965231730838,0.22314355131420976,1950,65521,0.0006901801896221256
0.7876923076923077,0.003358965231730838,0.22314355131420976,1950,5241,0.0006901801896221256
0.7876923076923077,0.003358965231730838,0.22314355131420976,1950,55196,0.0006901801896221256
0.788,0.0021051458537350055,0.22314355131420976,2000,11271,0.0003432633959940465
0.788,0.0021051458537350055,0.22314355131420976,2000,22351,0.0003432633959940465
0.788,0.0021051458537350055,0.22314355131420976,2000,40126,0.0003432633959940465
0.788,0.0021051458537350055,0.22314355131420976,2000,69601,0.0003432633959940465
0.788,0.0021051458537350055,0.22314355131420976,2000,51344,0.0003432633959940465
0.788,0.0021051458537350055,0.22314355131420976,2000,76491,0.0003432633959940465
0.788,0.0021051458537350055,0.22314355131420976,2000,49982,0.0003432633959940465
0.788,0.0021051458537350055,0.22314355131420976,2000,49835,0.0003432633959940465
0.788,0.0021051458537350055,0.22314355131420976,2000,51315,0.0003432633959940465
0.788,0.0021051458537350055,0.22314355131420976,2000,65521,0.0003432633959940465
0.788,0.0021051458537350055,0.22314355131420976,2000,5241,0.0003432633959940465
0.788,0.0021051458537350055,0.22314355131420976,2000,55196,0.0003432633959940465
0.7897560975609756,0.0018474647540794795,0.22314355131420976,2050,11271,0.0014558268703864993
0.7897560975609756,0.0018474647540794795,0.22314355131420976,2050,22351,0.0014558268703864993
0.7897560975609756,0.0018474647540794795,0.22314355131420976,2050,40126,0.0014558268703864993
0.7897560975609756,0.0018474647540794795,0.22314355131420976,2050,69601,0.0014558268703864993
0.7897560975609756,0.0018474647540794795,0.22314355131420976,2050,51344,0.0014558268703864993
0.7897560975609756,0.0018474647540794795,0.22314355131420976,2050,76491,0.0014558268703864993
0.7897560975609756,0.0018474647540794795,0.22314355131420976,2050,49982,0.0014558268703864993
0.7897560975609756,0.0018474647540794795,0.22314355131420976,2050,49835,0.0014558268703864993
0.7897560975609756,0.0018474647540794795,0.22314355131420976,2050,51315,0.0014558268703864993
0.7897560975609756,0.0018474647540794795,0.22314355131420976,2050,65521,0.0014558268703864993
0.7897560975609756,0.0018474647540794795,0.22314355131420976,2050,5241,0.0014558268703864993
0.7897560975609756,0.0018474647540794795,0.22314355131420976,2050,55196,0.0014558268703864993
0.789047619047619,0.0013390939410516493,0.22314355131420976,2100,11271,0.00020283358410544405
0.789047619047619,0.0013390939410516493,0.22314355131420976,2100,22351,0.00020283358410544405
0.789047619047619,0.0013390939410516493,0.22314355131420976,2100,40126,0.00020283358410544405
0.789047619047619,0.0013390939410516493,0.22314355131420976,2100,69601,0.00020283358410544405
0.789047619047619,0.0013390939410516493,0.22314355131420976,2100,51344,0.00020283358410544405
0.789047619047619,0.0013390939410516493,0.22314355131420976,2100,76491,0.00020283358410544405
0.789047619047619,0.0013390939410516493,0.22314355131420976,2100,49982,0.00020283358410544405
0.789047619047619,0.0013390939410516493,0.22314355131420976,2100,49835,0.00020283358410544405
0.789047619047619,0.0013390939410516493,0.22314355131420976,2100,51315,0.00020283358410544405
0.789047619047619,0.0013390939410516493,0.22314355131420976,2100,65521,0.00020283358410544405
0.789047619047619,0.0013390939410516493,0.22314355131420976,2100,5241,0.00020283358410544405
0.789047619047619,0.0013390939410516493,0.22314355131420976,2100,55196,0.00020283358410544405
0.7958139534883721,0.0006688833616647818,0.22314355131420976,2150,11271,0.0005378755142411845
0.7958139534883721,0.0006688833616647818,0.22314355131420976,2150,22351,0.0005378755142411845
0.7958139534883721,0.0006688833616647818,0.22314355131420976,2150,40126,0.0005378755142411845
0.7958139534883721,0.0006688833616647818,0.22314355131420976,2150,69601,0.0005378755142411845
0.7958139534883721,0.0006688833616647818,0.22314355131420976,2150,51344,0.0005378755142411845
0.7958139534883721,0.0006688833616647818,0.22314355131420976,2150,76491,0.0005378755142411845
0.7958139534883721,0.0006688833616647818,0.22314355131420976,2150,49982,0.0005378755142411845
0.7958139534883721,0.0006688833616647818,0.22314355131420976,2150,49835,0.0005378755142411845
0.7958139534883721,0.0006688833616647818,0.22314355131420976,2150,51315,0.0005378755142411845
0.7958139534883721,0.0006688833616647818,0.22314355131420976,2150,65521,0.0005378755142411845
0.7958139534883721,0.0006688833616647818,0.22314355131420976,2150,5241,0.0005378755142411845
0.7958139534883721,0.0006688833616647818,0.22314355131420976,2150,55196,0.0005378755142411845
0.7922727272727272,0.00014290924914564605,0.22314355131420976,2200,11271,4.211237365839282e-07
0.7922727272727272,0.00014290924914564605,0.22314355131420976,2200,22351,4.211237365839282e-07
0.7922727272727272,0.00014290924914564605,0.22314355131420976,2200,40126,4.211237365839282e-07
0.7922727272727272,0.00014290924914564605,0.22314355131420976,2200,69601,4.211237365839282e-07
0.7922727272727272,0.00014290924914564605,0.22314355131420976,2200,51344,4.211237365839282e-07
0.7922727272727272,0.00014290924914564605,0.22314355131420976,2200,76491,4.211237365839282e-07
0.7922727272727272,0.00014290924914564605,0.22314355131420976,2200,49982,4.211237365839282e-07
0.7922727272727272,0.00014290924914564605,0.22314355131420976,2200,49835,4.211237365839282e-07
0.7922727272727272,0.00014290924914564605,0.22314355131420976,2200,51315,4.211237365839282e-07
0.7922727272727272,0.00014290924914564605,0.22314355131420976,2200,65521,4.211237365839282e-07
0.7922727272727272,0.00014290924914564605,0.22314355131420976,2200,5241,4.211237365839282e-07
0.7922727272727272,0.00014290924914564605,0.22314355131420976,2200,55196,4.211237365839282e-07
0.7977777777777778,9.765232341007535e-05,0.22314355131420976,2250,11271,0.0006080826816734081
0.7977777777777778,9.765232341007535e-05,0.22314355131420976,2250,22351,0.0006080826816734081
0.7977777777777778,9.765232341007535e-05,0.22314355131420976,2250,40126,0.0006080826816734081
0.7977777777777778,9.765232341007535e-05,0.22314355131420976,2250,69601,0.0006080826816734081
0.7977777777777778,9.765232341007535e-05,0.22314355131420976,2250,51344,0.0006080826816734081
0.7977777777777778,9.765232341007535e-05,0.22314355131420976,2250,76491,0.0006080826816734081
0.7977777777777778,9.765232341007535e-05,0.22314355131420976,2250,49982,0.0006080826816734081
0.7977777777777778,9.765232341007535e-05,0.22314355131420976,2250,49835,0.0006080826816734081
0.7977777777777778,9.765232341007535e-05,0.22314355131420976,2250,51315,0.0006080826816734081
0.7977777777777778,9.765232341007535e-05,0.22314355131420976,2250,65521,0.0006080826816734081
0.7977777777777778,9.765232341007535e-05,0.22314355131420976,2250,5241,0.0006080826816734081
0.7977777777777778,9.765232341007535e-05,0.22314355131420976,2250,55196,0.0006080826816734081
0.7873913043478261,2.6963896072620258e-05,0.22314355131420976,2300,11271,0.005585711081818677
0.7873913043478261,2.6963896072620258e-05,0.22314355131420976,2300,22351,0.005585711081818677
0.7873913043478261,2.6963896072620258e-05,0.22314355131420976,2300,40126,0.005585711081818677
0.7873913043478261,2.6963896072620258e-05,0.22314355131420976,2300,69601,0.005585711081818677
0.7873913043478261,2.6963896072620258e-05,0.22314355131420976,2300,51344,0.005585711081818677
0.7873913043478261,2.6963896072620258e-05,0.22314355131420976,2300,76491,0.005585711081818677
0.7873913043478261,2.6963896072620258e-05,0.22314355131420976,2300,49982,0.005585711081818677
0.7873913043478261,2.6963896072620258e-05,0.22314355131420976,2300,49835,0.005585711081818677
0.7873913043478261,2.6963896072620258e-05,0.22314355131420976,2300,51315,0.005585711081818677
0.7873913043478261,2.6963896072620258e-05,0.22314355131420976,2300,65521,0.005585711081818677
0.7873913043478261,2.6963896072620258e-05,0.22314355131420976,2300,5241,0.005585711081818677
0.7873913043478261,2.6963896072620258e-05,0.22314355131420976,2300,55196,0.005585711081818677
0.7885106382978724,0.00013558652461318843,0.22314355131420976,2350,11271,0.006099563356274505
0.7885106382978724,0.00013558652461318843,0.22314355131420976,2350,22351,0.006099563356274505
0.7885106382978724,0.00013558652461318843,0.22314355131420976,2350,40126,0.006099563356274505
0.7885106382978724,0.00013558652461318843,0.22314355131420976,2350,69601,0.006099563356274505
0.7885106382978724,0.00013558652461318843,0.22314355131420976,2350,51344,0.006099563356274505
0.7885106382978724,0.00013558652461318843,0.22314355131420976,2350,76491,0.006099563356274505
0.7885106382978724,0.00013558652461318843,0.22314355131420976,2350,49982,0.006099563356274505
0.7885106382978724,0.00013558652461318843,0.22314355131420976,2350,49835,0.006099563356274505
0.7885106382978724,0.00013558652461318843,0.22314355131420976,2350,51315,0.006099563356274505
0.7885106382978724,0.00013558652461318843,0.22314355131420976,2350,65521,0.006099563356274505
0.7885106382978724,0.00013558652461318843,0.22314355131420976,2350,5241,0.006099563356274505
0.7885106382978724,0.00013558652461318843,0.22314355131420976,2350,55196,0.006099563356274505
0.7908333333333334,6.484208280720886e-05,0.22314355131420976,2400,11271,0.006332012725160735
0.7908333333333334,6.484208280720886e-05,0.22314355131420976,2400,22351,0.006332012725160735
0.7908333333333334,6.484208280720886e-05,0.22314355131420976,2400,40126,0.006332012725160735
0.7908333333333334,6.484208280720886e-05,0.22314355131420976,2400,69601,0.006332012725160735
0.7908333333333334,6.484208280720886e-05,0.22314355131420976,2400,51344,0.006332012725160735
0.7908333333333334,6.484208280720886e-05,0.22314355131420976,2400,76491,0.006332012725160735
0.7908333333333334,6.484208280720886e-05,0.22314355131420976,2400,49982,0.006332012725160735
0.7908333333333334,6.484208280720886e-05,0.22314355131420976,2400,49835,0.006332012725160735
0.7908333333333334,6.484208280720886e-05,0.22314355131420976,2400,51315,0.006332012725160735
0.7908333333333334,6.484208280720886e-05,0.22314355131420976,2400,65521,0.006332012725160735
0.7908333333333334,6.484208280720886e-05,0.22314355131420976,2400,5241,0.006332012725160735
0.7908333333333334,6.484208280720886e-05,0.22314355131420976,2400,55196,0.006332012725160735
0.7910204081632654,4.29447616595089e-05,0.22314355131420976,2450,11271,0.006855707813153408
0.7910204081632654,4.29447616595089e-05,0.22314355131420976,2450,22351,0.006855707813153408
0.7910204081632654,4.29447616595089e-05,0.22314355131420976,2450,40126,0.006855707813153408
0.7910204081632654,4.29447616595089e-05,0.22314355131420976,2450,69601,0.006855707813153408
0.7910204081632654,4.29447616595089e-05,0.22314355131420976,2450,51344,0.006855707813153408
0.7910204081632654,4.29447616595089e-05,0.22314355131420976,2450,76491,0.006855707813153408
0.7910204081632654,4.29447616595089e-05,0.22314355131420976,2450,49982,0.006855707813153408
0.7910204081632654,4.29447616595089e-05,0.22314355131420976,2450,49835,0.006855707813153408
0.7910204081632654,4.29447616595089e-05,0.22314355131420976,2450,51315,0.006855707813153408
0.7910204081632654,4.29447616595089e-05,0.22314355131420976,2450,65521,0.006855707813153408
0.7910204081632654,4.29447616595089e-05,0.22314355131420976,2450,5241,0.006855707813153408
0.7910204081632654,4.29447616595089e-05,0.22314355131420976,2450,55196,0.006855707813153408
0.7936,2.74863501285883e-05,0.22314355131420976,2500,11271,0.0038835225408204305
0.7936,2.74863501285883e-05,0.22314355131420976,2500,22351,0.0038835225408204305
0.7936,2.74863501285883e-05,0.22314355131420976,2500,40126,0.0038835225408204305
0.7936,2.74863501285883e-05,0.22314355131420976,2500,69601,0.0038835225408204305
0.7936,2.74863501285883e-05,0.22314355131420976,2500,51344,0.0038835225408204305
0.7936,2.74863501285883e-05,0.22314355131420976,2500,76491,0.0038835225408204305
0.7936,2.74863501285883e-05,0.22314355131420976,2500,49982,0.0038835225408204305
0.7936,2.74863501285883e-05,0.22314355131420976,2500,49835,0.0038835225408204305
0.7936,2.74863501285883e-05,0.22314355131420976,2500,51315,0.0038835225408204305
0.7936,2.74863501285883e-05,0.22314355131420976,2500,65521,0.0038835225408204305
0.7936,2.74863501285883e-05,0.22314355131420976,2500,5241,0.0038835225408204305
0.7936,2.74863501285883e-05,0.22314355131420976,2500,55196,0.0038835225408204305
0.7917647058823529,6.683610427268252e-05,0.22314355131420976,2550,11271,0.002296069004097512
0.7917647058823529,6.683610427268252e-05,0.22314355131420976,2550,22351,0.002296069004097512
0.7917647058823529,6.683610427268252e-05,0.22314355131420976,2550,40126,0.002296069004097512
0.7917647058823529,6.683610427268252e-05,0.22314355131420976,2550,69601,0.002296069004097512
0.7917647058823529,6.683610427268252e-05,0.22314355131420976,2550,51344,0.002296069004097512
0.7917647058823529,6.683610427268252e-05,0.22314355131420976,2550,76491,0.002296069004097512
0.7917647058823529,6.683610427268252e-05,0.22314355131420976,2550,49982,0.002296069004097512
0.7917647058823529,6.683610427268252e-05,0.22314355131420976,2550,49835,0.002296069004097512
0.7917647058823529,6.683610427268252e-05,0.22314355131420976,2550,51315,0.002296069004097512
0.7917647058823529,6.683610427268252e-05,0.22314355131420976,2550,65521,0.002296069004097512
0.7917647058823529,6.683610427268252e-05,0.22314355131420976,2550,5241,0.002296069004097512
0.7917647058823529,6.683610427268252e-05,0.22314355131420976,2550,55196,0.002296069004097512
0.7934615384615384,0.00026082403149954407,0.22314355131420976,2600,11271,0.0020054827539909142
0.7934615384615384,0.00026082403149954407,0.22314355131420976,2600,22351,0.0020054827539909142
0.7934615384615384,0.00026082403149954407,0.22314355131420976,2600,40126,0.0020054827539909142
0.7934615384615384,0.00026082403149954407,0.22314355131420976,2600,69601,0.0020054827539909142
0.7934615384615384,0.00026082403149954407,0.22314355131420976,2600,51344,0.0020054827539909142
0.7934615384615384,0.00026082403149954407,0.22314355131420976,2600,76491,0.0020054827539909142
0.7934615384615384,0.00026082403149954407,0.22314355131420976,2600,49982,0.0020054827539909142
0.7934615384615384,0.00026082403149954407,0.22314355131420976,2600,49835,0.0020054827539909142
0.7934615384615384,0.00026082403149954407,0.22314355131420976,2600,51315,0.0020054827539909142
0.7934615384615384,0.00026082403149954407,0.22314355131420976,2600,65521,0.0020054827539909142
0.7934615384615384,0.00026082403149954407,0.22314355131420976,2600,5241,0.0020054827539909142
0.7934615384615384,0.00026082403149954407,0.22314355131420976,2600,55196,0.0020054827539909142
0.7935849056603773,0.0002167946553815513,0.22314355131420976,2650,11271,0.004947818414406564
0.7935849056603773,0.0002167946553815513,0.22314355131420976,2650,22351,0.004947818414406564
0.7935849056603773,0.0002167946553815513,0.22314355131420976,2650,40126,0.004947818414406564
0.7935849056603773,0.0002167946553815513,0.22314355131420976,2650,69601,0.004947818414406564
0.7935849056603773,0.0002167946553815513,0.22314355131420976,2650,51344,0.004947818414406564
0.7935849056603773,0.0002167946553815513,0.22314355131420976,2650,76491,0.004947818414406564
0.7935849056603773,0.0002167946553815513,0.22314355131420976,2650,49982,0.004947818414406564
0.7935849056603773,0.0002167946553815513,0.22314355131420976,2650,49835,0.004947818414406564
0.7935849056603773,0.0002167946553815513,0.22314355131420976,2650,51315,0.004947818414406564
0.7935849056603773,0.0002167946553815513,0.22314355131420976,2650,65521,0.004947818414406564
0.7935849056603773,0.0002167946553815513,0.22314355131420976,2650,5241,0.004947818414406564
0.7935849056603773,0.0002167946553815513,0.22314355131420976,2650,55196,0.004947818414406564
0.804074074074074,0.0007309273977071876,0.22314355131420976,2700,11271,0.0003034192535507924
0.804074074074074,0.0007309273977071876,0.22314355131420976,2700,22351,0.0003034192535507924
0.804074074074074,0.0007309273977071876,0.22314355131420976,2700,40126,0.0003034192535507924
0.804074074074074,0.0007309273977071876,0.22314355131420976,2700,69601,0.0003034192535507924
0.804074074074074,0.0007309273977071876,0.22314355131420976,2700,51344,0.0003034192535507924
0.804074074074074,0.0007309273977071876,0.22314355131420976,2700,76491,0.0003034192535507924
0.804074074074074,0.0007309273977071876,0.22314355131420976,2700,49982,0.0003034192535507924
0.804074074074074,0.0007309273977071876,0.22314355131420976,2700,49835,0.0003034192535507924
0.804074074074074,0.0007309273977071876,0.22314355131420976,2700,51315,0.0003034192535507924
0.804074074074074,0.0007309273977071876,0.22314355131420976,2700,65521,0.0003034192535507924
0.804074074074074,0.0007309273977071876,0.22314355131420976,2700,5241,0.0003034192535507924
0.804074074074074,0.0007309273977071876,0.22314355131420976,2700,55196,0.0003034192535507924
0.8050909090909091,0.002185760594287184,0.22314355131420976,2750,11271,0.001029239882001709
0.8050909090909091,0.002185760594287184,0.22314355131420976,2750,22351,0.001029239882001709
0.8050909090909091,0.002185760594287184,0.22314355131420976,2750,40126,0.001029239882001709
0.8050909090909091,0.002185760594287184,0.22314355131420976,2750,69601,0.001029239882001709
0.8050909090909091,0.002185760594287184,0.22314355131420976,2750,51344,0.001029239882001709
0.8050909090909091,0.002185760594287184,0.22314355131420976,2750,76491,0.001029239882001709
0.8050909090909091,0.002185760594287184,0.22314355131420976,2750,49982,0.001029239882001709
0.8050909090909091,0.002185760594287184,0.22314355131420976,2750,49835,0.001029239882001709
0.8050909090909091,0.002185760594287184,0.22314355131420976,2750,51315,0.001029239882001709
0.8050909090909091,0.002185760594287184,0.22314355131420976,2750,65521,0.001029239882001709
0.8050909090909091,0.002185760594287184,0.22314355131420976,2750,5241,0.001029239882001709
0.8050909090909091,0.002185760594287184,0.22314355131420976,2750,55196,0.001029239882001709
0.8075,0.0023125097953362837,0.22314355131420976,2800,11271,0.00039418749132678205
0.8075,0.0023125097953362837,0.22314355131420976,2800,22351,0.00039418749132678205
0.8075,0.0023125097953362837,0.22314355131420976,2800,40126,0.00039418749132678205
0.8075,0.0023125097953362837,0.22314355131420976,2800,69601,0.00039418749132678205
0.8075,0.0023125097953362837,0.22314355131420976,2800,51344,0.00039418749132678205
0.8075,0.0023125097953362837,0.22314355131420976,2800,76491,0.00039418749132678205
0.8075,0.0023125097953362837,0.22314355131420976,2800,49982,0.00039418749132678205
0.8075,0.0023125097953362837,0.22314355131420976,2800,49835,0.00039418749132678205
0.8075,0.0023125097953362837,0.22314355131420976,2800,51315,0.00039418749132678205
0.8075,0.0023125097953362837,0.22314355131420976,2800,65521,0.00039418749132678205
0.8075,0.0023125097953362837,0.22314355131420976,2800,5241,0.00039418749132678205
0.8075,0.0023125097953362837,0.22314355131420976,2800,55196,0.00039418749132678205
0.8049122807017544,0.001630998140437906,0.22314355131420976,2850,11271,0.0007837546350177027
